Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationNatCode,AirQualityStationEoICode,AirQualityStationArea,SamplingPoint,SamplingProcess,Sample,BuildingDistance,EquivalenceDemonstrated,InletHeight,KerbDistance,MeasurementEquipment,MeasurementType,MeasurementMethod,AirPollutantCode,AirPollutant,AirQualityStationType,Projection,Longitude,Latitude,Altitude
NO,NO.NILU.AQD,NET_NO002R,STA_NO0056R,765,NO0056R,rural-regional,SPO_NO0056R_1_1534,SPP_NO0056R_1_1534,SAM_NO0056R_1_1534,-9900,yes,25,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,11.074069999999999,60.37287999953907,280
NO,NO.NILU.AQD,NET_NO002R,STA_NO0056R,765,NO0056R,rural-regional,SPO_NO0056R_5_1539,SPP_NO0056R_5_1539,SAM_NO0056R_5_1539,-9900,yes,25,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,11.074069999999999,60.37287999953907,280
NO,NO.NILU.AQD,NET_NO002R,STA_NO0056R,765,NO0056R,rural-regional,SPO_NO0056R_6001_1566,SPP_NO0056R_6001_1566,SAM_NO0056R_6001_1566,-9900,yes,25,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,11.074069999999999,60.37287999953907,280
NO,NO.NILU.AQD,NET_NO002R,STA_NO0056R,765,NO0056R,rural-regional,SPO_NO0056R_7_1087,SPP_NO0056R_7_1087,SAM_NO0056R_7_1087,-9900,yes,25,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,11.074069999999999,60.37287999953907,280
NO,NO.NILU.AQD,NET_NO002R,STA_NO0056R,765,NO0056R,rural-regional,SPO_NO0056R_8_1536,SPP_NO0056R_8_1536,SAM_NO0056R_8_1536,-9900,yes,25,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,11.074069999999999,60.37287999953907,280
NO,NO.NILU.AQD,NET_NO003A,STA_NO0057A,7,NO0057A,suburban,SPO_NO0057A_38_43,SPP_NO0057A_38_43,SAM_NO0057A_38_43,-9900,yes,4.41,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,10.846329999999998,59.92772999953485,95
NO,NO.NILU.AQD,NET_NO003A,STA_NO0057A,7,NO0057A,suburban,SPO_NO0057A_5_41,SPP_NO0057A_5_41,SAM_NO0057A_5_41,-9900,yes,3.92,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/light-scat,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,10.846329999999998,59.92772999953485,95
NO,NO.NILU.AQD,NET_NO003A,STA_NO0057A,7,NO0057A,suburban,SPO_NO0057A_6001_941,SPP_NO0057A_6001_941,SAM_NO0057A_6001_941,-9900,yes,4.76,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/light-scat,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,10.846329999999998,59.92772999953485,95
NO,NO.NILU.AQD,NET_NO003A,STA_NO0057A,7,NO0057A,suburban,SPO_NO0057A_8_44,SPP_NO0057A_8_44,SAM_NO0057A_8_44,-9900,yes,4.41,40,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,10.846329999999998,59.92772999953485,95
NO,NO.NILU.AQD,NET_NO003A,STA_NO0057A,7,NO0057A,suburban,SPO_NO0057A_9_42,SPP_NO0057A_9_42,SAM_NO0057A_9_42,-9900,yes,4.41,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,10.846329999999998,59.92772999953485,95
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_20_1591,SPP_NO0059A_20_1591,SAM_NO0059A_20_1591,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_38_8,SPP_NO0059A_38_8,SAM_NO0059A_38_8,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_5_11,SPP_NO0059A_5_11,SAM_NO0059A_5_11,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_6001_13,SPP_NO0059A_6001_13,SAM_NO0059A_6001_13,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_8_9,SPP_NO0059A_8_9,SAM_NO0059A_8_9,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO004A,STA_NO0059A,4,NO0059A,urban,SPO_NO0059A_9_10,SPP_NO0059A_9_10,SAM_NO0059A_9_10,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,5.34042,60.37407999953911,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_20_2394,SPP_NO0060A_20_2394,SAM_NO0060A_20_2394,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_38_1682,SPP_NO0060A_38_1682,SAM_NO0060A_38_1682,-9900,yes,2.1,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_5_1685,SPP_NO0060A_5_1685,SAM_NO0060A_5_1685,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405DF-FDMS,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_6001_1686,SPP_NO0060A_6001_1686,SAM_NO0060A_6001_1686,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405DF-FDMS,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_8_1683,SPP_NO0060A_8_1683,SAM_NO0060A_8_1683,-9900,yes,2.1,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO006A,STA_NO0060A,856,NO0060A,urban,SPO_NO0060A_9_1684,SPP_NO0060A_9_1684,SAM_NO0060A_9_1684,-9900,yes,2.1,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,10.39677,63.41744999957082,20
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_20_1603,SPP_NO0061A_20_1603,SAM_NO0061A_20_1603,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_38_737,SPP_NO0061A_38_737,SAM_NO0061A_38_737,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_5_713,SPP_NO0061A_5_713,SAM_NO0061A_5_713,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_6001_813,SPP_NO0061A_6001_813,SAM_NO0061A_6001_813,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_8_735,SPP_NO0061A_8_735,SAM_NO0061A_8_735,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0061A,20,NO0061A,suburban,SPO_NO0061A_9_736,SPP_NO0061A_9_736,SAM_NO0061A_9_736,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,9.635650000000002,59.15926999952785,14
NO,NO.NILU.AQD,NET_NO007A,STA_NO0062A,223,NO0062A,rural-nearcity,SPO_NO0062A_38_744,SPP_NO0062A_38_744,SAM_NO0062A_38_744,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,9.487079999999999,59.20239999952822,25
NO,NO.NILU.AQD,NET_NO007A,STA_NO0062A,223,NO0062A,rural-nearcity,SPO_NO0062A_7_745,SPP_NO0062A_7_745,SAM_NO0062A_7_745,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,9.487079999999999,59.20239999952822,25
NO,NO.NILU.AQD,NET_NO007A,STA_NO0062A,223,NO0062A,rural-nearcity,SPO_NO0062A_8_742,SPP_NO0062A_8_742,SAM_NO0062A_8_742,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,9.487079999999999,59.20239999952822,25
NO,NO.NILU.AQD,NET_NO007A,STA_NO0062A,223,NO0062A,rural-nearcity,SPO_NO0062A_9_743,SPP_NO0062A_9_743,SAM_NO0062A_9_743,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,background,EPSG:4979,9.487079999999999,59.20239999952822,25
NO,NO.NILU.AQD,NET_NO008A,STA_NO0063A,43,NO0063A,urban,SPO_NO0063A_20_1608,SPP_NO0063A_20_1608,SAM_NO0063A_20_1608,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,background,EPSG:4979,7.991830000000001,58.14887999951912,12
NO,NO.NILU.AQD,NET_NO008A,STA_NO0063A,43,NO0063A,urban,SPO_NO0063A_38_196,SPP_NO0063A_38_196,SAM_NO0063A_38_196,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,7.991830000000001,58.14887999951912,12
NO,NO.NILU.AQD,NET_NO008A,STA_NO0063A,43,NO0063A,urban,SPO_NO0063A_5_192,SPP_NO0063A_5_192,SAM_NO0063A_5_192,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62IR,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/BETA,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,7.991830000000001,58.14887999951912,12
NO,NO.NILU.AQD,NET_NO008A,STA_NO0063A,43,NO0063A,urban,SPO_NO0063A_8_197,SPP_NO0063A_8_197,SAM_NO0063A_8_197,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,7.991830000000001,58.14887999951912,12
NO,NO.NILU.AQD,NET_NO008A,STA_NO0063A,43,NO0063A,urban,SPO_NO0063A_9_174,SPP_NO0063A_9_174,SAM_NO0063A_9_174,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,background,EPSG:4979,7.991830000000001,58.14887999951912,12
NO,NO.NILU.AQD,NET_NO009A,STA_NO0065A,15,NO0065A,suburban,SPO_NO0065A_38_55,SPP_NO0065A_38_55,SAM_NO0065A_38_55,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,5.731469999999998,58.96172999952609,34
NO,NO.NILU.AQD,NET_NO009A,STA_NO0065A,15,NO0065A,suburban,SPO_NO0065A_5_52,SPP_NO0065A_5_52,SAM_NO0065A_5_52,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,5.731469999999998,58.96172999952609,34
NO,NO.NILU.AQD,NET_NO009A,STA_NO0065A,15,NO0065A,suburban,SPO_NO0065A_6001_53,SPP_NO0065A_6001_53,SAM_NO0065A_6001_53,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,5.731469999999998,58.96172999952609,34
NO,NO.NILU.AQD,NET_NO009A,STA_NO0065A,15,NO0065A,suburban,SPO_NO0065A_8_56,SPP_NO0065A_8_56,SAM_NO0065A_8_56,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,5.731469999999998,58.96172999952609,34
NO,NO.NILU.AQD,NET_NO009A,STA_NO0065A,15,NO0065A,suburban,SPO_NO0065A_9_54,SPP_NO0065A_9_54,SAM_NO0065A_9_54,-9900,yes,3,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,background,EPSG:4979,5.731469999999998,58.96172999952609,34
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_10_853,SPP_NO0067A_10_853,SAM_NO0067A_10_853,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/NDIR,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,CO,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_20_1574,SPP_NO0067A_20_1574,SAM_NO0067A_20_1574,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_38_774,SPP_NO0067A_38_774,SAM_NO0067A_38_774,-9900,yes,2.7,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_5_595,SPP_NO0067A_5_595,SAM_NO0067A_5_595,-9900,yes,4,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_8_596,SPP_NO0067A_8_596,SAM_NO0067A_8_596,-9900,yes,2.7,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO005A,STA_NO0067A,345,NO0067A,suburban,SPO_NO0067A_9_773,SPP_NO0067A_9_773,SAM_NO0067A_9_773,-9900,yes,2.7,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,10.211870000000001,59.733249999533044,2
NO,NO.NILU.AQD,NET_NO006A,STA_NO0068A,263,NO0068A,urban,SPO_NO0068A_38_452,SPP_NO0068A_38_452,SAM_NO0068A_38_452,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,10.41067,63.43292999957099,15
NO,NO.NILU.AQD,NET_NO006A,STA_NO0068A,263,NO0068A,urban,SPO_NO0068A_5_455,SPP_NO0068A_5_455,SAM_NO0068A_5_455,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,10.41067,63.43292999957099,15
NO,NO.NILU.AQD,NET_NO006A,STA_NO0068A,263,NO0068A,urban,SPO_NO0068A_6001_456,SPP_NO0068A_6001_456,SAM_NO0068A_6001_456,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,10.41067,63.43292999957099,15
NO,NO.NILU.AQD,NET_NO006A,STA_NO0068A,263,NO0068A,urban,SPO_NO0068A_8_454,SPP_NO0068A_8_454,SAM_NO0068A_8_454,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,10.41067,63.43292999957099,15
NO,NO.NILU.AQD,NET_NO006A,STA_NO0068A,263,NO0068A,urban,SPO_NO0068A_9_453,SPP_NO0068A_9_453,SAM_NO0068A_9_453,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,traffic,EPSG:4979,10.41067,63.43292999957099,15
NO,NO.NILU.AQD,NET_NO010A,STA_NO0069A,244,NO0069A,urban,SPO_NO0069A_20_1621,SPP_NO0069A_20_1621,SAM_NO0069A_20_1621,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,remote,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,6.15665,62.47099999956041,3
NO,NO.NILU.AQD,NET_NO010A,STA_NO0069A,244,NO0069A,urban,SPO_NO0069A_38_436,SPP_NO0069A_38_436,SAM_NO0069A_38_436,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/ML9841,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,traffic,EPSG:4979,6.15665,62.47099999956041,3
NO,NO.NILU.AQD,NET_NO010A,STA_NO0069A,244,NO0069A,urban,SPO_NO0069A_5_433,SPP_NO0069A_5_433,SAM_NO0069A_5_433,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,6.15665,62.47099999956041,3
NO,NO.NILU.AQD,NET_NO010A,STA_NO0069A,244,NO0069A,urban,SPO_NO0069A_8_434,SPP_NO0069A_8_434,SAM_NO0069A_8_434,-9900,yes,3,-9900,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/ML9841,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,6.15665,62.47099999956041,3
